popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Expected,Id
0,335853,False,0.233,0.113,5,-15.57,1,0.0418,0.994,0.873,0.102,0.0718,71.781,4,classical,5931
2,291986,False,0.312,0.528,10,-7.324,0,0.0333,0.267,3.88e-06,0.0369,0.397,201.13,4,rock,1421
15,64039,False,0.588,0.0235,9,-27.184,1,0.0855,0.994,0.963,0.104,0.502,100.233,4,classical,1576
89,202245,False,0.667,0.75,0,-4.602,1,0.0906,0.0746,0.000198,0.197,0.486,126.041,4,rock,5692
0,208413,False,0.508,0.706,1,-6.294,1,0.0475,0.15,0.0,0.376,0.479,114.842,4,jazz,5214
6,80000,False,0.638,0.22,4,-13.991,1,0.0374,0.964,0.938,0.104,0.452,93.46,4,classical,26
0,195560,False,0.743,0.621,0,-10.742,1,0.0651,0.465,0.0,0.108,0.865,90.384,4,rock,1026
31,326600,False,0.609,0.76,0,-5.16,1,0.0283,0.131,0.0,0.41,0.44,117.135,4,acoustic,3526
0,125613,False,0.758,0.451,6,-8.001,1,0.0375,0.75,0.0,0.0503,0.737,122.912,4,jazz,2500
59,178823,False,0.657,0.892,7,-5.127,1,0.0416,0.0025,0.00871,0.124,0.537,123.997,4,electronic,2313
79,199205,True,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,4,hip-hop,2517
1,195400,False,0.744,0.871,8,-5.123,1,0.0499,0.145,0.000498,0.0752,0.902,172.03,4,hip-hop,238
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock,4057
60,243297,False,0.584,0.739,0,-4.951,1,0.369,0.117,0.0,0.0534,0.361,200.105,4,hip-hop,344
80,244013,False,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,4,rock,868
30,178573,False,0.457,0.26,7,-7.952,1,0.0406,0.0594,0.0,0.346,0.38,106.756,4,acoustic,3768
4,86160,False,0.29,0.049,5,-24.072,1,0.0555,0.98,0.753,0.108,0.114,76.473,4,classical,2510
40,209554,False,0.733,0.297,5,-14.452,1,0.0359,0.935,2.75e-06,0.108,0.766,103.953,4,acoustic,1976
30,216894,True,0.668,0.304,9,-9.415,1,0.0354,0.811,0.0,0.0826,0.567,112.338,4,acoustic,1967
55,183000,False,0.785,0.629,11,-6.716,0,0.0419,0.276,0.0896,0.245,0.764,96.994,4,electronic,146
27,220832,False,0.554,0.655,11,-8.074,1,0.0388,0.00193,0.56,0.28,0.363,100.423,4,acoustic,4715
49,192389,False,0.359,0.208,7,-10.567,1,0.036,0.943,0.0,0.0931,0.105,83.155,3,acoustic,4298
53,70133,False,0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,4,acoustic,241
38,165022,False,0.779,0.377,9,-8.139,1,0.036,0.0493,0.000259,0.114,0.789,120.996,3,electronic,3762
64,125520,False,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,4,electronic,5028
42,293106,False,0.598,0.36,0,-9.79,1,0.0336,0.282,0.000112,0.107,0.189,135.017,3,electronic,1226
49,194782,False,0.483,0.143,1,-11.535,1,0.035,0.958,0.0,0.119,0.342,104.932,3,acoustic,1585
39,185173,False,0.426,0.526,7,-12.184,1,0.0403,0.852,0.00539,0.135,0.552,170.01,4,electronic,4534
42,171743,False,0.455,0.5,0,-9.771,1,0.0415,0.00773,0.041,0.072,0.0474,140.196,4,electronic,5375
34,343118,False,0.796,0.906,0,-4.025,1,0.0483,0.223,1.85e-06,0.0609,0.392,127.957,4,jazz,1752
0,210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz,389
2,200000,True,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4,hip-hop,1574
41,219253,False,0.665,0.342,3,-10.064,1,0.0298,0.696,0.0793,0.112,0.338,111.992,4,jazz,5592
36,178532,False,0.656,0.786,2,-6.427,1,0.0344,0.258,0.0779,0.0799,0.784,110.007,4,electronic,3416
68,45055,False,0.843,0.579,1,-7.505,1,0.352,0.278,0.0174,0.384,0.395,141.73,4,hip-hop,3408
25,126951,False,0.608,0.15,11,-12.729,1,0.0321,0.863,0.0,0.124,0.434,81.988,4,acoustic,4664
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,5974
56,206727,False,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,4,electronic,2521
38,270000,False,0.393,0.365,10,-11.29,0,0.036,0.251,0.334,0.433,0.206,139.786,3,electronic,4790
46,183092,False,0.425,0.692,11,-6.699,0,0.0322,0.435,0.0124,0.356,0.494,155.582,4,electronic,1294
67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,hip-hop,5957
0,175000,False,0.414,0.17,0,-13.479,1,0.0317,0.761,0.00728,0.143,0.455,146.763,3,classical,4199
34,178746,False,0.349,0.18,0,-21.888,1,0.035,0.984,0.936,0.123,0.833,140.307,4,classical,423
0,138400,False,0.494,0.18,7,-17.928,1,0.0332,0.908,0.0,0.0868,0.87,136.263,4,jazz,699
0,413546,False,0.128,0.0152,6,-30.53,1,0.0374,0.995,0.913,0.0744,0.0803,67.291,4,classical,300
2,93000,False,0.475,0.232,9,-15.271,1,0.0631,0.94,0.0077,0.25,0.848,162.884,3,classical,2578
55,164478,False,0.689,0.299,7,-9.431,1,0.0301,0.833,0.0,0.115,0.52,96.825,4,acoustic,3692
1,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock,990
57,260013,False,0.817,0.774,5,-4.341,0,0.153,0.543,1.61e-05,0.394,0.884,140.008,4,hip-hop,3162
0,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock,597
57,218823,False,0.643,0.874,10,-3.604,1,0.0508,0.253,0.00198,0.127,0.118,169.982,4,hip-hop,5800
0,47573,False,0.555,0.153,8,-18.813,1,0.0373,0.995,0.867,0.207,0.531,100.588,1,classical,3575
55,178333,False,0.631,0.661,5,-5.5,0,0.0999,0.227,1.43e-06,0.166,0.698,174.031,4,electronic,4753
39,208571,False,0.422,0.41,6,-14.151,0,0.0467,0.00855,0.0,0.104,0.354,83.952,4,acoustic,4315
29,146891,False,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,electronic,4126
0,256359,False,0.553,0.722,7,-7.794,1,0.0327,0.101,2.83e-05,0.958,0.257,91.267,4,rock,3901
55,107348,False,0.731,0.608,0,-6.886,0,0.0489,0.0547,0.00165,0.102,0.358,149.995,4,electronic,2166
0,371666,False,0.204,0.0281,5,-27.284,1,0.0445,0.985,0.00233,0.114,0.0984,97.274,4,classical,2454
1,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,hip-hop,122
39,207677,False,0.59,0.552,7,-10.496,1,0.0407,0.654,0.000359,0.128,0.635,155.101,5,acoustic,1414
23,208400,False,0.38,0.468,1,-4.245,1,0.0318,0.243,0.0,0.0973,0.303,143.504,4,acoustic,2837
1,290160,False,0.62,0.788,7,-8.646,1,0.0276,0.018,0.0,0.369,0.856,137.129,4,rock,3307
3,152000,False,0.711,0.871,9,-7.145,1,0.0572,0.246,0.000143,0.273,0.537,124.985,4,electronic,5542
34,350013,False,0.754,0.535,9,-8.987,0,0.0765,0.393,0.000477,0.139,0.292,121.98,4,electronic,2211
14,54853,False,0.459,0.0757,7,-32.14,1,0.0488,0.995,0.881,0.16,0.395,117.11,4,classical,4099
67,250266,False,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,4,acoustic,2897
0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,352
55,195186,False,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,4,electronic,5614
0,210500,False,0.543,0.595,11,-8.61,0,0.0477,0.0432,0.000247,0.101,0.338,122.052,4,rock,1717
0,164640,False,0.585,0.309,4,-12.274,0,0.0945,0.992,0.918,0.0558,0.578,134.927,4,classical,3348
58,275604,False,0.74,0.831,1,-3.828,1,0.0423,0.089,0.0,0.0837,0.357,91.026,4,electronic,2292
26,206760,False,0.751,0.799,8,-5.664,0,0.256,0.242,0.0,0.289,0.623,152.987,4,electronic,2853
3,75546,False,0.323,0.124,5,-21.196,1,0.0332,0.993,0.884,0.126,0.619,106.661,4,classical,3994
53,245186,False,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,acoustic,3657
13,610320,False,0.302,0.147,0,-15.791,1,0.0492,0.964,0.00314,0.0677,0.0578,91.048,4,classical,5170
58,298266,False,0.643,0.268,11,-15.073,0,0.09,0.593,2.06e-06,0.316,0.62,143.813,4,classical,4154
0,185266,False,0.413,0.0417,1,-19.916,1,0.035,0.948,0.0,0.12,0.225,100.098,1,jazz,296
45,270466,False,0.337,0.605,7,-7.84,1,0.0277,0.862,0.0031,0.944,0.424,59.327,4,acoustic,5624
32,113946,False,0.598,0.187,7,-15.965,1,0.0346,0.503,0.0,0.231,0.519,75.02,4,classical,3436
1,134440,False,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,rock,1914
44,402439,False,0.815,0.849,11,-8.145,0,0.114,0.000629,0.718,0.625,0.522,123.016,4,electronic,3552
0,228466,False,0.406,0.0242,8,-27.846,1,0.0328,0.956,0.773,0.113,0.185,78.691,4,jazz,419
61,146842,False,0.866,0.342,7,-8.42,1,0.0527,0.786,0.231,0.178,0.115,125.427,4,electronic,4060
38,168000,False,0.599,0.802,6,-5.622,0,0.0291,0.0858,0.0961,0.0947,0.637,89.994,4,electronic,2187
2,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,rock,3993
81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,rock,5572
40,212386,False,0.63,0.619,4,-2.705,1,0.0654,0.251,3.87e-06,0.0533,0.739,120.004,4,electronic,5980
24,51435,False,0.342,0.0907,4,-25.054,1,0.0415,0.994,0.935,0.43,0.962,112.382,3,classical,5052
0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,rock,4481
4,213000,True,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.028,4,hip-hop,2778
2,224133,False,0.496,0.858,5,-7.927,0,0.0922,0.0133,0.0675,0.349,0.773,159.69,4,rock,5996
7,92986,False,0.369,0.179,5,-23.731,1,0.0505,0.993,0.948,0.0622,0.326,94.6,4,classical,1489
53,330200,False,0.55,0.408,11,-8.404,0,0.0318,0.719,0.0,0.11,0.331,129.152,4,acoustic,4513
0,200000,True,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4,hip-hop,4503
77,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,rock,2666
32,176001,False,0.649,0.283,0,-19.69,0,0.373,0.528,0.921,0.13,0.169,186.05,4,electronic,4656
39,195186,False,0.458,0.655,4,-6.856,0,0.0318,0.516,0.0,0.203,0.38,80.174,4,jazz,4227
65,256648,False,0.644,0.412,5,-9.14,0,0.0307,0.796,0.127,0.0906,0.206,118.49,4,acoustic,79
63,172381,False,0.834,0.688,9,-7.494,1,0.0653,0.175,0.0,0.174,0.876,117.949,4,hip-hop,2880
75,243773,False,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4,rock,2444
0,90000,False,0.149,0.0281,6,-22.963,0,0.0397,0.86,0.549,0.0958,0.042,137.501,3,classical,2461
84,198973,True,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4,hip-hop,2452
53,270000,True,0.453,0.736,11,-6.269,0,0.229,0.204,4.18e-06,0.105,0.288,160.018,4,electronic,3432
25,141176,False,0.879,0.411,8,-5.146,1,0.0376,0.61,0.0,0.296,0.609,119.013,4,acoustic,3379
60,192475,False,0.817,0.475,3,-5.627,0,0.0465,0.356,8.85e-06,0.26,0.736,121.05,4,hip-hop,4874
51,181596,False,0.566,0.168,3,-12.483,1,0.0372,0.812,0.0,0.125,0.238,116.286,4,acoustic,3078
79,268866,True,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,4,hip-hop,4906
65,210466,False,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,4,electronic,837
27,278613,False,0.495,0.865,7,-3.21,1,0.0414,0.000791,6.68e-06,0.247,0.881,156.924,4,acoustic,2214
42,170712,False,0.444,0.316,2,-7.751,1,0.0429,0.841,0.0,0.138,0.571,201.64,4,acoustic,3679
0,261600,False,0.491,0.498,2,-7.658,1,0.0821,0.3,0.0,0.0734,0.478,143.721,3,jazz,1628
48,156923,False,0.869,0.869,11,-3.079,0,0.208,0.00917,4.98e-06,0.169,0.661,130.005,4,electronic,594
49,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,electronic,2421
58,213333,True,0.653,0.725,0,-8.464,1,0.0912,0.091,0.000426,0.251,0.349,125.956,4,hip-hop,4279
58,279066,False,0.368,0.571,4,-7.475,0,0.0451,0.557,0.0,0.889,0.286,99.916,4,hip-hop,1811
60,264000,False,0.726,0.809,7,-4.192,1,0.358,0.47,0.0,0.3,0.622,79.969,4,hip-hop,5332
0,198333,False,0.192,0.091,2,-21.512,1,0.0443,0.925,0.73,0.119,0.129,113.15,4,classical,5896
0,115506,False,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,jazz,5270
0,320173,False,0.343,0.243,11,-15.404,0,0.0578,0.943,0.0,0.532,0.417,73.48,4,classical,4129
76,393640,False,0.533,0.36,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,4,rock,46
72,216026,False,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,4,hip-hop,107
63,211290,False,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,4,rock,5528
77,243026,False,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4,rock,1254
0,84986,False,0.553,0.337,10,-10.334,1,0.0303,0.818,0.0,0.113,0.664,102.213,4,jazz,5076
0,191066,True,0.522,0.9,0,-2.631,0,0.0719,6.98e-05,0.0,0.3,0.579,160.01,4,rock,2677
77,219801,False,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,4,rock,5044
0,173040,False,0.524,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.482,117.108,4,rock,4853
27,163013,True,0.638,0.543,2,-9.678,1,0.0432,0.636,0.01,0.355,0.922,140.864,4,acoustic,2407
42,191173,False,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,4,rock,4051
41,201642,False,0.647,0.744,6,-5.468,0,0.0544,0.0838,0.0,0.211,0.808,95.0,4,electronic,391
51,223386,False,0.535,0.444,6,-11.212,1,0.0291,0.669,0.0278,0.104,0.217,83.99,4,acoustic,77
67,147200,False,0.779,0.693,8,-6.033,0,0.0885,0.0832,0.0,0.0874,0.469,150.019,4,hip-hop,5729
47,268160,False,0.493,0.117,8,-22.655,0,0.0299,0.926,0.00522,0.109,0.243,103.712,4,jazz,3778
0,121026,False,0.462,0.209,1,-15.251,1,0.0323,0.9,0.0,0.0514,0.765,133.988,4,jazz,3202
0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,rock,483
29,330026,False,0.524,0.797,7,-6.611,1,0.0298,0.0567,0.0,0.0796,0.766,105.901,4,acoustic,221
0,115506,False,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,jazz,4783
7,240266,False,0.771,0.905,6,-3.268,0,0.155,0.11,7.46e-06,0.656,0.858,163.978,4,hip-hop,4868
34,261463,False,0.644,0.696,10,-11.327,1,0.0431,0.131,0.626,0.101,0.202,123.008,4,electronic,5663
58,218531,False,0.507,0.378,9,-9.019,1,0.0332,0.852,0.000212,0.0937,0.085,135.86,4,acoustic,2130
67,273666,False,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,4,classical,5836
77,187866,False,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,rock,3811
67,218800,False,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,3,acoustic,2835
37,248600,False,0.765,0.564,6,-7.606,0,0.0466,0.094,0.0161,0.111,0.582,90.995,4,electronic,204
61,159800,False,0.887,0.581,11,-7.632,0,0.172,0.0396,0.000198,0.0788,0.786,117.042,4,electronic,3608
11,57133,False,0.451,0.0159,0,-35.666,1,0.0644,0.991,0.877,0.0717,0.883,114.211,4,classical,5359
63,115546,False,0.725,0.74,8,-5.08,1,0.0323,0.00156,0.000464,0.338,0.827,92.978,4,electronic,1336
54,252145,False,0.532,0.448,7,-13.169,0,0.241,0.671,0.939,0.0978,0.13,123.034,4,electronic,2319
7,95706,False,0.413,0.0509,2,-18.693,1,0.0375,0.965,0.902,0.24,0.514,93.116,4,classical,3809
54,234300,False,0.649,0.834,10,-11.43,0,0.0397,0.268,0.932,0.0974,0.15,125.004,4,electronic,4934
0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,hip-hop,3389
0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,4,rock,5027
4,403960,False,0.411,0.185,2,-20.142,1,0.0333,0.983,0.925,0.0565,0.388,138.53,4,classical,1822
82,306440,False,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4,rock,1598
72,160851,False,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,4,hip-hop,3698
0,210386,False,0.278,0.123,2,-23.707,1,0.0422,0.993,0.739,0.355,0.511,78.59,3,classical,4189
0,489306,False,0.345,0.147,10,-20.149,1,0.0407,0.907,0.799,0.671,0.13,105.862,4,classical,2428
43,188735,False,0.595,0.18,9,-11.391,1,0.0298,0.89,0.0,0.113,0.261,79.922,3,acoustic,985
51,236298,False,0.663,0.26,11,-9.587,1,0.0303,0.865,0.0,0.101,0.243,107.931,4,acoustic,5770
0,221653,False,0.434,0.162,5,-17.945,0,0.0452,0.846,0.138,0.108,0.159,147.626,4,classical,2231
1,200389,False,0.64,0.533,10,-8.951,0,0.0417,0.0867,0.24,0.17,0.176,103.027,4,electronic,4205
0,295160,False,0.366,0.289,0,-18.305,0,0.0443,0.937,0.822,0.317,0.402,115.119,3,classical,3086
0,129293,False,0.433,0.073,2,-29.13,1,0.0493,0.994,0.863,0.0829,0.424,152.601,4,classical,2405
59,184370,False,0.461,0.5,1,-9.828,1,0.0614,0.00245,0.03,0.116,0.572,76.176,4,hip-hop,29
31,208386,False,0.532,0.667,11,-7.065,0,0.0295,0.14,0.0194,0.193,0.67,144.901,4,acoustic,4607
1,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz,4052
35,256440,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,acoustic,1030
49,185142,False,0.774,0.87,6,-5.954,0,0.0646,0.0318,0.907,0.107,0.0461,105.01,4,electronic,4953
0,80853,False,0.424,0.261,5,-20.513,0,0.0487,0.993,0.821,0.139,0.283,104.437,4,classical,2199
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,92
56,411124,False,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,4,electronic,4907
1,242533,False,0.497,0.983,5,-5.19,0,0.109,8.3e-05,0.0145,0.119,0.0693,121.397,4,rock,5441
57,134318,False,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz,3998
53,197170,False,0.46,0.195,10,-12.093,1,0.0459,0.867,1.65e-05,0.112,0.384,176.119,4,acoustic,5741
55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic,4693
69,240165,False,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,acoustic,4123
63,215456,False,0.593,0.776,0,-4.343,0,0.0325,0.216,2.94e-05,0.329,0.634,81.992,4,hip-hop,3510
38,87760,False,0.72,0.309,7,-7.625,1,0.333,0.936,0.0,0.132,0.669,96.695,5,classical,5829
0,200461,False,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,jazz,3986
63,247578,False,0.739,0.706,6,-3.461,0,0.0487,0.141,0.0,0.299,0.784,94.965,4,hip-hop,5126
55,160500,False,0.809,0.27,7,-13.723,0,0.0781,0.0586,0.901,0.257,0.108,80.009,4,electronic,5704
0,69000,False,0.635,0.393,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,107.172,4,jazz,3952
25,187908,False,0.491,0.561,11,-7.225,1,0.0246,0.108,0.0,0.139,0.22,151.943,4,acoustic,5350
16,63893,False,0.457,0.0343,2,-27.041,0,0.0465,0.989,0.953,0.0988,0.435,71.381,3,classical,467
81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,rock,5286
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,5656
40,133720,False,0.599,0.365,6,-7.628,0,0.0282,0.867,0.0,0.209,0.459,127.962,4,jazz,2576
0,335666,False,0.0918,0.0325,8,-26.707,1,0.0494,0.995,0.864,0.109,0.0393,68.958,1,classical,4203
8,98933,False,0.371,0.149,0,-24.082,1,0.0407,0.991,0.874,0.0795,0.712,106.331,4,classical,5381
53,172766,False,0.371,0.208,11,-13.167,1,0.0462,0.912,0.0,0.105,0.309,199.805,4,acoustic,3466
19,386200,False,0.245,0.0291,2,-26.748,1,0.038,0.991,0.935,0.142,0.0397,97.233,3,classical,2339
1,268426,False,0.666,0.854,9,-5.051,0,0.0295,0.179,1.2e-06,0.0986,0.803,125.637,4,rock,2311
24,45532,False,0.637,0.022,3,-26.353,1,0.0525,0.995,0.909,0.126,0.193,89.78,4,classical,4752
56,193116,True,0.81,0.66,2,-8.791,1,0.316,0.141,0.0,0.173,0.443,140.081,4,hip-hop,5022
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,4306
0,274946,False,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,hip-hop,5819
46,273126,False,0.309,0.175,8,-11.816,1,0.0331,0.913,6.15e-05,0.118,0.198,155.69,3,acoustic,116
18,61600,False,0.365,0.136,3,-22.211,1,0.0502,0.984,0.473,0.163,0.546,79.275,4,classical,5935
64,214883,False,0.724,0.728,4,-4.146,0,0.218,0.0459,5.84e-06,0.122,0.47,172.059,4,hip-hop,4367
14,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock,2080
40,222186,False,0.408,0.095,1,-18.102,1,0.0397,0.948,0.0,0.106,0.357,137.546,4,acoustic,1345
51,108346,False,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic,76
6,99986,False,0.495,0.144,7,-21.977,1,0.038,0.986,0.847,0.222,0.391,94.024,4,classical,3645
39,156500,False,0.521,0.34,11,-15.534,0,0.0564,0.186,0.827,0.0866,0.141,160.0,4,electronic,4299
28,73066,True,0.495,0.531,0,-6.372,1,0.0582,0.696,0.0,0.165,0.827,155.227,4,acoustic,4427
0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,4858
0,194506,False,0.511,0.714,9,-6.414,1,0.0368,0.0504,0.56,0.105,0.521,98.008,4,rock,1837
0,220746,False,0.585,0.73,1,-4.038,0,0.0406,0.0171,0.0,0.0488,0.222,104.824,4,electronic,2766
0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,rock,2121
52,200662,True,0.657,0.996,1,-1.08,1,0.318,0.00696,0.00154,0.484,0.175,150.084,4,electronic,2352
65,193600,False,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,4,electronic,4340
42,206725,False,0.399,0.496,5,-7.763,0,0.0509,0.905,0.00786,0.26,0.62,113.625,3,jazz,632
43,197146,False,0.294,0.441,4,-7.625,0,0.0327,0.836,0.467,0.102,0.328,143.52,4,jazz,5748
25,236000,False,0.446,0.142,0,-12.119,1,0.0373,0.91,1.57e-06,0.0943,0.192,115.911,3,acoustic,511
27,198136,False,0.439,0.532,2,-5.071,1,0.0473,0.618,0.0,0.142,0.437,129.936,4,acoustic,4434
52,204055,False,0.666,0.77,9,-6.37,1,0.0595,0.377,0.573,0.0751,0.135,120.005,4,electronic,2622
5,377746,False,0.636,0.67,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,rock,3240
35,286000,False,0.438,0.863,2,-9.358,1,0.0331,0.00345,0.806,0.103,0.508,131.805,4,electronic,618
0,900493,False,0.534,0.263,2,-11.757,1,0.0472,0.971,0.247,0.105,0.241,122.477,4,classical,2150
65,290493,False,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,4,electronic,1235
5,362640,False,0.17,0.045,3,-26.573,1,0.0418,0.99,0.923,0.15,0.0788,56.768,4,classical,1771
0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz,2475
49,170000,False,0.838,0.843,9,-4.849,1,0.206,0.00447,0.000462,0.268,0.333,144.018,4,electronic,1139
0,79000,False,0.797,0.415,5,-14.557,0,0.0514,0.881,0.0,0.0873,0.965,113.42,3,jazz,5608
0,207333,True,0.722,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.532,95.022,4,hip-hop,1136
0,145640,False,0.473,0.297,0,-17.103,1,0.0321,0.75,0.535,0.129,0.551,130.342,4,jazz,3166
86,212000,True,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,4,hip-hop,1566
66,213373,False,0.392,0.802,1,-4.014,0,0.0418,0.076,0.00908,0.0925,0.101,152.734,4,electronic,939
0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,rock,1977
0,237720,False,0.671,0.673,11,-6.941,0,0.0444,0.15,5.16e-05,0.304,0.493,121.96,4,rock,5177
0,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,hip-hop,1140
0,256293,False,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,classical,2103
52,157231,False,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,acoustic,19
3,187613,False,0.565,0.792,9,-4.983,0,0.132,0.0913,0.0,0.114,0.639,170.076,4,rock,3337
0,160000,False,0.358,0.201,3,-24.341,1,0.0464,0.957,0.886,0.0983,0.201,140.081,4,classical,1945
